part;page;line;subpart;match;safeness
2;115;4;aus2;pahrkahpis;unsafe
2;115;4;aus2;reis;unsafe
2;115;6;aus2;darrijis;safe
2;115;6;aus2;darrijis;unsafe
2;115;8;aus2;Debbeſẜes⸗Wahrtis;unsafe
2;115;14;aus2;dijis;safe
2;115;14;aus2;dijis;unsafe
2;115;15;aus2;deh-wis;absolute_trash
2;115;23;aus2;jehmis;unsafe
2;115;26;aus2;Atʒis;unsafe
2;115;29;aus2;nokahwis;unsafe
2;116;1;aus2;dſirrdejuẜchi;safe
2;116;3;aus2;jis;trash
2;116;4;aus2;nopellnijis;safe
2;116;4;aus2;nopellnijis;unsafe
2;116;7;aus2;Jegkis;unsafe
2;116;7;aus2;jis;trash
2;116;8;aus2;nopellnijis;safe
2;116;8;aus2;nopellnijis;unsafe
2;116;11;aus2;reis;unsafe
2;116;18;aus2;riteeß;unsafe
2;116;20;aus2;darriteeß;unsafe
2;116;22;aus2;pahrkahpuẜchi;safe
2;116;23;aus2;Adſinneeß;unsafe
2;116;24;aus2;kahpis;unsafe
2;116;24;aus2;leetʒees;unsafe
2;116;25;aus2;luhdſeeß;unsafe
2;116;27;aus2;Ꞩchis;unsafe
2;116;28;aus2;nopellnijis;safe
2;116;28;aus2;nopellnijis;unsafe
2;116;29;aus2;teeſẜateeß;unsafe
2;117;4;aus2;nokahwis;unsafe
2;117;5;aus2;dohteeß;unsafe
2;117;18;aus2;raddijis;safe
2;117;18;aus2;Nokautais;unsafe
2;117;18;aus2;raddijis;unsafe
2;117;21;aus2;nopirrʒeeß;unsafe
2;117;22;aus2;attrahwis;unsafe
2;117;23;aus2;taiß;unsafe
2;117;24;aus2;dſiewojis;safe
2;117;24;aus2;dſiewojis;unsafe
2;117;25;aus2;apghrah-wis;absolute_trash
2;117;26;aus2;peedehwis;unsafe
2;118;3;aus2;nopellnijis;safe
2;118;3;aus2;nopellnijis;unsafe
2;118;4;aus2;Jahnis;unsafe
2;118;8;aus2;mahʒiteeß;unsafe
2;118;8;aus2;Ļau-dis;absolute_trash
2;118;15;aus2;darrijuẜchi;safe
2;118;16;aus2;ißweddiß;unsafe
2;118;19;aus2;ee⸗patʒis;unsafe
2;118;20;aus2;nokahpis;unsafe
2;118;22;aus2;Mahʒetais;unsafe
2;118;23;aus2;Ļaudis;unsafe
2;118;27;aus2;Patteeß;unsafe
2;118;29;aus2;dabbuis;unsafe
2;119;3;aus2;Ļaudis;unsafe
2;119;3;aus2;Siwis;unsafe
2;119;6;aus2;dußmoteeß;unsafe
2;119;18;aus2;dehwis;unsafe
2;119;19;aus2;pahrmahʒijis;safe
2;119;19;aus2;pahrmahʒijis;unsafe
2;119;20;aus2;bijis;safe
2;119;20;aus2;bijis;unsafe
2;119;21;aus2;Weſtis;unsafe
2;119;24;aus2;lohʒidammeeß;unsafe
2;119;26;aus2;ſtrahpejis;safe
2;119;26;aus2;ẜohdijis;safe
2;119;26;aus2;ſtrahpejis;unsafe
2;119;26;aus2;ẜohdijis;unsafe
2;119;27;aus2;notickuſẜi;safe
2;119;29;aus2;Ļaudis;unsafe
2;119;29;aus2;ghribbeeß;unsafe
2;119;31;aus2;ais⸗leedſis;unsafe
2;120;2;aus2;attkohſtees;unsafe
2;120;2;aus2;attreepteeß;unsafe
2;120;5;aus2;Mahʒetais;unsafe
2;120;8;aus2;nomirris;unsafe
2;120;13;aus2;leedſis;unsafe
2;120;15;aus2;attkohſteeß;unsafe
2;120;20;aus2;leeghuẜchi;safe
2;120;20;aus2;darrijuẜchi;safe
2;120;22;aus2;Ļaudis;unsafe
2;120;24;aus2;attkohſteeß;unsafe
2;120;26;aus2;nokahwis;unsafe
2;120;27;aus2;buis;unsafe
2;120;28;aus2;Atʒis;unsafe
2;120;28;aus2;Dußmo⸗Puhkis;unsafe
2;121;3;aus2;nopellnijis;safe
2;121;3;aus2;nopellnijis;unsafe
2;121;7;aus2;ẜaderreteeß;unsafe
2;121;9;aus2;Ꞩunnis;unsafe
2;121;11;aus2;ẜaderreteeß;unsafe
2;121;25;aus2;klauſẜi;safe
2;121;31;aus2;nopellnijis;safe
2;121;31;aus2;nopellnijis;unsafe
2;122;1;aus2;nopellnijis;safe
2;122;1;aus2;Jegkis;unsafe
2;122;1;aus2;nopellnijis;unsafe
2;122;5;aus2;Atʒis;unsafe
2;122;8;aus2;nowaſateeß;unsafe
2;122;10;aus2;dehwis;unsafe
2;122;13;aus2;nopellnijis;safe
2;122;13;aus2;nopellnijis;unsafe
2;122;16;aus2;ẜittis;unsafe
2;122;17;aus2;lahdejis;safe
2;122;17;aus2;lammajis;safe
2;122;17;aus2;bahreeß;unsafe
2;122;17;aus2;lahdejis;unsafe
2;122;17;aus2;lammajis;unsafe
2;122;17;aus2;Attſieſteeß;unsafe
2;122;18;aus2;abghraͤkojeeß;safe
2;122;18;aus2;abghraͤkojeeß;unsafe
2;122;22;head;Trinitais;unsafe
2;123;4;intr;najis;safe
2;123;4;intr;najis;unsafe
2;123;8;peri;Ļaudis;unsafe
2;123;12;peri;pallikuſchi;safe
2;124;17;peri;aͤhduſchi;safe
2;124;20;aus1;peedſiewojuſchi;safe
2;124;23;aus1;audẜenajis;safe
2;124;23;aus1;audẜenajis;unsafe
2;124;23;aus1;dehwis;unsafe
2;125;4;aus1;Mais;unsafe
2;125;7;aus1;Mais;unsafe
2;125;9;aus1;ſchaͤlojeeß;safe
2;125;9;aus1;ſchaͤlojeeß;unsafe
2;125;10;aus1;ick⸗kattris;unsafe
2;125;11;aus1;breeduſchas;safe
2;125;12;aus1;Ļaudis;unsafe
2;125;14;aus1;palldeeß;unsafe
2;125;17;aus1;raͤttais;unsafe
2;125;18;aus1;Peektais;unsafe
2;125;20;aus1;apſtrahdajis;safe
2;125;20;aus1;apſtrahdajis;unsafe
2;125;20;aus1;ohtris;unsafe
2;125;21;aus1;Arrais;unsafe
2;125;21;aus1;ohtris;unsafe
2;126;7;aus1;peerieteeß;unsafe
2;126;7;aus1;peedſerrteeß;unsafe
2;126;8;aus1;tehrp-teeß;absolute_trash
2;126;12;aus1;Ļaudis;unsafe
2;126;13;aus1;dehwis;unsafe
2;126;14;aus1;dehwis;unsafe
2;126;15;aus1;dehwis;unsafe
2;126;16;aus1;nopellnijis;safe
2;126;16;aus1;nopellnijis;unsafe
2;126;21;aus1;ẜchiß;unsafe
2;126;24;aus1;aͤhdenajis;safe
2;126;24;aus1;aͤhdenajis;unsafe
2;126;25;aus1;klauſẜijuſchi;safe
2;126;27;aus1;mahʒiteeß;unsafe
2;126;31;aus1;Atʒis;unsafe
2;127;4;aus2;Ļaudis;unsafe
2;127;5;aus2;pahrſtawejuſchi;safe
2;127;6;aus2;klauſẜijuſchi;safe
2;127;7;aus2;Atʒis;unsafe
2;127;7;aus2;mettis;unsafe
2;127;9;aus2;luhkojis;safe
2;127;9;aus2;luhkojis;unsafe
2;127;10;aus2;bijuſchi;safe
2;127;10;aus2;Ļaudis;unsafe
2;127;11;aus2;ſkaitijis;safe
2;127;11;aus2;ſkaitijis;unsafe
2;127;12;aus2;Ļaudis;unsafe
2;127;14;aus2;ẜchiß;unsafe
2;127;15;aus2;bijuẜchi;safe
2;127;18;aus2;iß⸗allkuẜchi;safe
2;127;21;aus2;nomanniteeß;unsafe
2;127;25;aus2;dohteeß;unsafe
2;127;26;aus2;Mais;unsafe
2;128;2;aus2;Mahʒais;unsafe
2;128;2;aus2;jemmeeß;unsafe
2;128;4;aus2;turrejis;safe
2;128;4;aus2;turrejis;unsafe
2;128;8;aus2;Atʒis;unsafe
2;128;12;aus2;darrijis;safe
2;128;12;aus2;redſejis;safe
2;128;12;aus2;darrijis;unsafe
2;128;12;aus2;redſejis;unsafe
2;128;13;aus2;Auſẜi;safe
2;128;13;aus2;dehſtijis;safe
2;128;13;aus2;dſirrdejis;safe
2;128;13;aus2;dehſtijis;unsafe
2;128;13;aus2;dſirrdejis;unsafe
2;128;17;aus2;Atʒis;unsafe
2;128;19;aus2;Atʒis;unsafe
2;128;21;aus2;Mais;unsafe
2;128;26;aus2;Atʒis;unsafe
2;129;3;aus2;ẜuhtijis;safe
2;129;3;aus2;ẜuhtijis;unsafe
2;129;5;aus2;mannis;unsafe
2;129;17;aus2;Mais;unsafe
2;129;19;aus2;Pejemmeteeß;unsafe
2;129;22;aus2;dehwis;unsafe
2;129;24;aus2;aͤhdenajis;safe
2;129;24;aus2;dſirrdenajis;safe
2;129;24;aus2;mahjojis;safe
2;129;24;aus2;aͤhdenajis;unsafe
2;129;24;aus2;dſirrdenajis;unsafe
2;129;24;aus2;mahjojis;unsafe
2;129;25;aus2;ghehrbis;unsafe
2;130;3;aus2;pat-teeß;absolute_trash
2;130;13;aus2;pellnijis;safe
2;130;13;aus2;pellnijis;unsafe
2;130;14;aus2;ghreeſteeß;unsafe
2;130;17;aus2;abſchaͤloteeß;unsafe
2;130;17;aus2;pateeß;unsafe
2;130;28;aus2;Mais;unsafe
2;131;9;aus2;palaideeß;unsafe
2;131;11;aus2;baŗŗojeeß;safe
2;131;11;aus2;preeʒajeeß;safe
2;131;11;aus2;baŗŗojeeß;unsafe
2;131;11;aus2;preeʒajeeß;unsafe
2;131;15;aus2;Pehteris;unsafe
2;131;17;aus2;waͤtʒais;unsafe
2;131;18;aus2;Atʒis;unsafe
2;131;25;aus2;Dadſis;unsafe
2;131;27;aus2;turreeß;unsafe
2;132;6;aus2;pee⸗dehwiß;unsafe
2;132;14;aus2;Klauſẜaiteeß;unsafe
2;132;15;aus2;Ļaudis;unsafe
2;132;19;aus2;ẜehſtees;unsafe
2;132;20;aus2;pa⸗ẜehdehteeß;unsafe
2;132;21;aus2;ʒehlis;unsafe
2;132;22;aus2;dehwis;unsafe
2;132;23;aus2;ohtris;unsafe
2;132;23;aus2;Ļaudis;unsafe
2;132;24;aus2;Arraiß;unsafe
2;132;26;aus2;pawehlejis;safe
2;132;26;aus2;pawehlejis;unsafe
2;132;28;aus2;Mais;unsafe
2;132;29;aus2;baŗŗojeeß;safe
2;132;29;aus2;baŗŗojeeß;unsafe
2;132;30;aus2;aiʒenajis;safe
2;132;30;aus2;aiʒenajis;unsafe
2;132;31;aus2;turreteeß;unsafe
2;133;5;aus2;ẜaͤhdenajis;safe
2;133;5;aus2;ẜehdenajis;safe
2;133;5;aus2;ẜaͤhdenajis;unsafe
2;133;5;aus2;ẜehdenajis;unsafe
2;133;6;aus2;pawehlejis;safe
2;133;6;aus2;pawehlejis;unsafe
2;133;7;aus2;ſkattais;unsafe
2;133;8;aus2;rimmſtais;unsafe
2;133;16;aus2;Atʒis;unsafe
2;133;17;aus2;Mais;unsafe
2;133;23;aus2;ehdis;unsafe
2;133;23;aus2;pee⸗ehdeeß;unsafe
2;133;25;aus2;dehwis;unsafe
2;133;31;aus2;dohteeß;unsafe
2;133;31;aus2;pa⸗ʒehlis;unsafe
2;134;1;aus2;Mais;unsafe
2;134;5;aus2;dehwis;unsafe
2;134;6;aus2;Mais;unsafe
2;134;8;aus2;dehwis;unsafe
2;134;8;aus2;pa⸗ẜehdeeß;unsafe
2;134;9;aus2;Taißnis;unsafe
2;134;11;aus2;leedſeeß;unsafe
2;134;20;aus2;Mais;unsafe
2;134;26;aus2;Puhtelis;unsafe
2;134;28;aus2;laiſijuſẜi;safe
2;134;31;aus2;Taißnis;unsafe
2;135;4;aus2;pee⸗aͤhdis;unsafe
2;135;4;aus2;pe⸗aͤhdis;unsafe
2;135;12;aus2;no⸗ghrees;unsafe
2;135;17;aus1;paʒehluẜchi;safe
2;135;18;aus1;Atʒis;unsafe
2;135;22;aus1;patteeß;unsafe
2;135;28;aus1;iß⸗dohteeß;unsafe
2;136;3;aus1;kupplis;unsafe
2;136;3;aus1;Lauxkupplis;unsafe
2;136;4;aus1;ſtrahdajis;safe
2;136;4;aus1;ſtrahdajis;unsafe
2;136;4;aus1;raͤttais;unsafe
2;136;6;aus1;maitajuſẜi;safe
2;136;13;aus1;ʒellteeß;unsafe
2;136;14;aus1;usturrehteeß;unsafe
2;136;14;aus1;apghull-teeß;absolute_trash
2;136;18;aus1;paļauteeß;unsafe
2;136;19;aus1;ẜchiß;unsafe
2;136;22;aus1;palickuẜchi;safe
2;136;23;aus1;klauſẜijuẜchi;safe
2;136;24;aus1;nobaŗŗojis;safe
2;136;24;aus1;pee⸗aͤhdenajis;safe
2;136;24;aus1;nobaŗŗojis;unsafe
2;136;24;aus1;pee⸗aͤhdenajis;unsafe
2;137;1;aus1;klauſẜijuẜchi;safe
2;137;2;aus1;turre-jeeß;absolute_trash
2;137;3;aus1;Atʒis;unsafe
2;137;12;aus2;waiʒajuẜchi;safe
2;137;12;aus2;Ļau-dis;absolute_trash
2;137;18;aus2;redſejis;safe
2;137;18;aus2;dehwis;unsafe
2;137;18;aus2;redſejis;unsafe
2;137;19;aus2;wojis;safe
2;137;19;aus2;wojis;unsafe
2;137;20;aus2;reis;unsafe
2;137;20;aus2;no⸗puhßdameeß;unsafe
2;137;23;aus2;runnateeß;unsafe
2;138;4;aus2;abſchaͤloteeß;unsafe
2;138;9;aus2;Peſtitais;unsafe
2;138;10;aus2;bijis;safe
2;138;10;aus2;bijis;unsafe
2;138;11;aus2;litʒeeß;unsafe
2;138;11;aus2;nokautees;unsafe
2;138;12;aus2;darrijis;safe
2;138;12;aus2;darrijis;unsafe
2;138;13;aus2;darrijis;safe
2;138;13;aus2;darrijis;unsafe
2;138;19;aus2;ẜohlijis;safe
2;138;19;aus2;ẜohlijis;unsafe
2;138;19;aus2;Ʒaͤllda-meeß;absolute_trash
2;138;23;aus2;litʒees;unsafe
2;138;25;aus2;apſchaͤloteeß;unsafe
2;139;1;aus2;baudijis;safe
2;139;1;aus2;baudijis;unsafe
2;139;12;aus2;Apſchaͤlojees;safe
2;139;12;aus2;Apſchaͤlojees;unsafe
2;139;12;aus2;mannis;unsafe
2;139;12;aus2;nopuhßda-mees;absolute_trash
2;139;19;aus2;mirris;unsafe
2;139;20;aus2;Ʒehleeß;unsafe
2;139;25;aus2;bijis;safe
2;139;25;aus2;bijis;unsafe
2;139;26;aus2;redſejis;safe
2;139;26;aus2;tappis;unsafe
2;139;26;aus2;redſejis;unsafe
2;139;30;aus2;attghree-ſees;absolute_trash
2;140;1;aus2;paklauſẜi;safe
2;140;2;aus2;bieſtees;unsafe
2;140;9;aus2;Peſtitais;unsafe
2;140;15;aus2;abſchaͤlohſẜees;unsafe
2;140;17;aus2;attpirrʒis;unsafe
2;140;25;aus2;Ļau-dis;absolute_trash
2;140;27;aus2;loteeß;unsafe
2;140;31;aus2;Baggatais;unsafe
2;141;4;aus2;Nacktis;unsafe
2;141;8;aus2;Ļaudis;unsafe
2;141;8;aus2;nopuhßdamees;unsafe
2;141;11;aus2;attminneteeß;unsafe
2;141;14;aus2;ee⸗preeʒenateeß;unsafe
2;141;15;aus2;turrehteeß;unsafe
2;142;1;aus2;apſchaͤlohſẜees;unsafe
2;142;4;aus2;pee⸗dſiewojuẜchi;safe
2;142;6;aus2;usturreeß;unsafe
2;142;7;aus2;Deewabijatais;unsafe
2;142;11;aus2;krautees;unsafe
2;142;15;aus2;eepreeʒeenateeß;unsafe
2;142;20;aus2;Ļaudis;unsafe
2;142;21;aus2;nickuſchi;safe
2;142;23;aus2;Muſſchas;safe
2;142;25;aus2;ißdſaͤruẜchi;safe
2;142;27;aus2;juſẜi;safe
2;142;29;aus2;eeẜakuſchi;safe
2;143;2;aus2;klauſẜetais;unsafe
2;143;3;aus2;Awis;unsafe
2;143;9;aus2;klauſẜi;safe
2;143;9;aus2;turreeß;unsafe
2;143;11;aus2;kallpoteeß;unsafe
2;143;15;aus2;Mielais;unsafe
2;143;17;aus2;ʒenateeß;unsafe
2;143;18;aus2;apẜehſtees;unsafe
2;143;20;aus2;pa⸗wehlejis;safe
2;143;20;aus2;pa⸗wehlejis;unsafe
2;143;21;aus2;uslitʒis;unsafe
2;143;23;aus2;baŗŗoẜeeß;unsafe
2;143;25;aus2;ee⸗rahdijis;safe
2;143;25;aus2;Ꞩehdeeß;unsafe
2;143;25;aus2;ee⸗rahdijis;unsafe
2;143;26;aus2;mahʒijeeß;safe
2;143;26;aus2;mahʒijeeß;unsafe
2;143;27;aus2;metteeß;unsafe
2;143;28;aus2;Klauſẜi;safe
2;143;29;aus2;pa⸗wehlejis;safe
2;143;29;aus2;pa⸗wehlejis;unsafe
2;143;31;aus2;ſkattais;unsafe
2;144;1;aus2;rimſtais;unsafe
2;144;4;aus2;ghruhduſẜi;safe
2;144;5;aus2;mahʒeeß;unsafe
2;144;7;aus2;darrijuẜchi;safe
2;144;9;aus2;dewis;unsafe
2;144;10;aus2;dehwis;unsafe
2;144;11;aus2;apſchaͤhlohſẜees;unsafe
2;144;12;aus2;notitʒis;unsafe
2;144;18;aus2;attghreeſtees;unsafe
2;144;26;aus2;darrijis;safe
2;144;26;aus2;darrijis;unsafe
2;144;30;aus2;Ļau-dis;absolute_trash
2;145;5;aus2;peeaͤhduſchi;safe
2;145;6;aus2;pee⸗aͤhdis;unsafe
2;145;10;head;Trinitatis;unsafe
2;145;12;intr;ẜarrghateeß;unsafe
2;146;4;peri;ickkattris;unsafe
2;146;5;peri;ẜappuwis;unsafe
2;146;7;peri;ẜappuwis;unsafe
2;146;8;peri;kattris;unsafe
2;147;1;peri;ẜatʒijuſchi;safe
2;147;2;peri;ißdſinnuſchi;safe
2;147;3;peri;darrijuſchi;safe
2;147;5;peri;attſinnis;unsafe
2;147;5;peri;Attkahpeteeß;unsafe
2;147;14;aus1;Ļaudis;unsafe
2;147;14;aus1;attghrees;unsafe
2;147;17;aus1;turrehteeß;unsafe
2;147;28;aus1;teikteeß;unsafe
2;148;7;aus1;mahʒiteeß;unsafe
2;148;8;aus1;ẜarrghateeß;unsafe
2;148;11;aus1;Mahʒetais;unsafe
2;148;12;aus1;klauſẜitees;unsafe
2;148;14;aus2;Ꞩarrghajeeteeß;unsafe
2;148;24;aus2;ẜarrghateeß;unsafe
2;148;27;aus2;turreteeß;unsafe
2;148;30;aus2;parwehrteeß;unsafe
2;149;2;aus2;ee⸗lauſeeß;safe
2;149;2;aus2;ee⸗lauſeeß;unsafe
2;149;10;aus2;Deewa⸗Ļaudis;unsafe
2;149;13;aus2;Ļaudis;unsafe
2;149;21;aus2;ʒiteeß;unsafe
2;149;23;aus2;Ļaudis;unsafe
2;150;1;aus2;nheticklis;unsafe
2;150;1;aus2;Mahʒetais;unsafe
2;150;4;aus2;mahʒiteeß;unsafe
2;150;5;aus2;ẜarrghateeß;unsafe
2;150;6;aus2;klauſẜi;safe
2;150;9;aus2;jauʒees;unsafe
2;150;13;aus2;Ꞩarrghajees;safe
2;150;13;aus2;Ꞩarrghajees;unsafe
2;150;14;aus2;Auſẜis;unsafe
2;150;16;aus2;klauſẜiteeß;unsafe
2;150;17;aus2;pawehlejis;safe
2;150;17;aus2;pawehlejis;unsafe
2;150;18;aus2;Ꞩarrghajeeß;safe
2;150;18;aus2;Ꞩarrghajeeß;unsafe
2;151;2;aus2;ißklauſẜi;safe
2;151;3;aus2;ißklauſẜi;safe
2;151;9;aus2;peewillteeß;unsafe
2;151;15;aus2;mahʒijuẜchi;safe
2;151;16;aus2;iß⸗dſinnuẜchi;safe
2;151;17;aus2;darrijuẜchi;safe
2;151;18;aus2;paſinnis;unsafe
2;151;19;aus2;ſtahjeeteeß;unsafe
2;151;20;aus2;Auſẜis;unsafe
2;151;20;aus2;klauſẜiteeß;unsafe
2;151;25;aus2;leeʒeeß;unsafe
2;152;1;aus2;Nheghauſẜchi;safe
2;152;8;aus2;Ꞩunnis;unsafe
2;152;11;aus2;Jahnis;unsafe
2;152;17;aus2;Ļaudis;unsafe
2;152;28;aus2;Ļaudis;unsafe
2;153;5;aus2;ißdſinnuẜchi;safe
2;153;6;aus2;mahʒijuẜchi;safe
2;153;6;aus2;Ļaudis;unsafe
2;153;6;aus2;reis;unsafe
2;153;7;aus2;nopillejuẜchi;safe
2;153;7;aus2;Kraͤcklis;unsafe
2;153;8;aus2;palitʒis;unsafe
2;153;9;aus2;rijuẜchi;safe
2;153;9;aus2;nopelnijuẜchi;safe
2;153;10;aus2;paļauteeß;unsafe
2;153;13;aus2;pahrkapuſẜchi;safe
2;153;13;aus2;paſin-nis;absolute_trash
2;153;15;aus2;ʒenajis;safe
2;153;15;aus2;ʒenajis;unsafe
2;153;17;aus2;Attſtajeteeß;unsafe
2;153;18;aus2;Apdomajeeß;safe
2;153;18;aus2;Apdomajeeß;unsafe
2;153;30;aus2;mecklejeeß;safe
2;153;30;aus2;mecklejeeß;unsafe
2;153;31;aus2;darrijis;safe
2;153;31;aus2;darrijis;unsafe
2;154;1;aus2;redſejis;safe
2;154;1;aus2;redſejis;unsafe
2;154;6;aus2;Atʒis;unsafe
2;154;7;aus2;ẜiſteeß;unsafe
2;154;7;aus2;nopuhſteeß;unsafe
2;154;7;aus2;turreteeß;unsafe
2;154;9;aus2;ẜmeeteeß;unsafe
2;154;12;aus2;bijuſẜi;safe
2;154;13;aus2;juſẜi;safe
2;154;15;aus2;ẜmaidehteeß;unsafe
2;154;22;aus2;usmetteeß;unsafe
2;154;25;aus2;kallpojis;safe
2;154;25;aus2;kallpojis;unsafe
2;154;26;aus2;bijuſẜi;safe
2;154;27;aus2;dehſtijis;safe
2;154;27;aus2;dehſtijis;unsafe
2;154;28;aus2;ghaidijis;safe
2;154;28;aus2;dabbujis;safe
2;154;28;aus2;ghaidijis;unsafe
2;154;28;aus2;dabbujis;unsafe
2;154;31;aus2;ʒeetis;unsafe
2;155;4;aus2;laͤpniß;unsafe
2;155;14;aus2;Nacktis;unsafe
2;155;14;aus2;ʒellſẜeeß;unsafe
2;155;22;aus2;wehlehſẜeeß;unsafe
2;155;23;aus2;kattris;unsafe
2;155;24;aus2;ick⸗kattris;unsafe
2;155;25;aus2;Auſẜis;unsafe
2;156;6;aus2;mahʒaiteeß;unsafe
2;156;8;aus2;attſtahteeß;unsafe
2;156;14;aus2;Jahnis;unsafe
2;156;14;aus2;Attſtahjeteeß;unsafe
2;156;15;aus2;daggajuſẜi;safe
2;156;18;aus2;ick⸗kattris;unsafe
2;156;19;aus2;Pehteris;unsafe
2;156;21;aus2;ẜauʒis;unsafe
2;156;22;aus2;ʒenajis;safe
2;156;22;aus2;ʒenajis;unsafe
2;156;22;aus2;leedſateeß;unsafe
2;156;25;aus2;ẜuhtijis;safe
2;156;25;aus2;ẜuhtijis;unsafe
2;156;31;aus2;eepreʒenahteeß;unsafe
2;157;1;aus2;ẜuhtijis;safe
2;157;1;aus2;ẜuhtijis;unsafe
2;157;9;aus2;ſtahſtijis;safe
2;157;9;aus2;ſtahſtijis;unsafe
2;157;9;aus2;turreteeß;unsafe
2;157;11;aus2;ẜarrghateeß;unsafe
2;157;19;aus2;Attreebeis;unsafe
2;157;22;aus2;turreeß;unsafe
2;157;23;aus2;pawehlejis;safe
2;157;23;aus2;pawehlejis;unsafe
2;157;23;aus2;Leeʒeeß;unsafe
2;157;27;aus2;kattris;unsafe
2;157;27;aus2;toͤwis;unsafe
2;157;28;aus2;ißlehjis;safe
2;157;28;aus2;ißlehjis;unsafe
2;157;29;aus2;attpeſtijis;safe
2;157;29;aus2;attpeſtijis;unsafe
2;157;30;aus2;darrijis;safe
2;157;30;aus2;darrijis;unsafe
2;157;31;aus2;taißnis;unsafe
2;158;2;aus2;attſpiedejuſẜi;safe
2;158;7;aus2;turrehſẜeeß;unsafe
2;158;12;head;Trinitatis;unsafe
2;158;15;intr;ẜarrghateeß;unsafe
2;158;20;peri;Ꞩarrghajeteeß;unsafe
2;159;1;aus1;ꞨChiß;unsafe
2;159;4;aus1;mahʒijis;safe
2;159;4;aus1;mahʒijis;unsafe
2;159;14;aus1;mieļais;unsafe
2;159;22;aus1;redſejuẜchi;safe
2;159;23;aus1;willteeß;unsafe
2;159;26;aus1;doh-teeß;absolute_trash
2;160;7;aus1;Ļaudis;unsafe
2;160;7;aus1;attghrees;unsafe
2;160;9;aus1;klauſẜiteeß;unsafe
2;160;9;aus1;mahʒiteeß;unsafe
2;160;10;aus1;ẜarrghateeß;unsafe
2;160;15;aus2;Ꞩarrghajeteeß;unsafe
2;160;21;aus2;ẜarrghajeteeß;unsafe
2;160;23;aus2;raddijuẜcheeß;safe
2;160;23;aus2;raddijuẜcheeß;unsafe
2;160;26;aus2;Ꞩapnotaiß;unsafe
2;160;29;aus2;jis;trash
2;161;3;aus2;Mahʒetais;unsafe
2;161;5;aus2;ẜatʒijis;safe
2;161;5;aus2;ẜatʒijis;unsafe
2;161;12;aus2;peedſiewojuẜchi;safe
2;161;13;aus2;raddijuẜcheeß;safe
2;161;13;aus2;raddijuẜcheeß;unsafe
2;161;16;aus2;Ꞩarrghajeteeß;unsafe
2;161;24;aus2;Ļaudis;unsafe
2;161;26;aus2;us⸗wehlejis;safe
2;161;26;aus2;Ļaudis;unsafe
2;161;26;aus2;us⸗wehlejis;unsafe
2;161;28;aus2;jaͤhmuẜchi;safe
2;161;29;aus2;dſirrdejuẜchi;safe
2;161;29;aus2;Ļaudis;unsafe
2;161;30;aus2;patteeß;unsafe
2;161;31;aus2;Atʒis;unsafe
2;161;31;aus2;Ļaudis;unsafe
2;162;3;aus2;ẜarrghajeteeß;unsafe
2;162;5;aus2;lickuẜcheeß;safe
2;162;5;aus2;lickuẜcheeß;unsafe
2;162;6;aus2;peewillteeß;unsafe
2;162;7;aus2;Jahnis;unsafe
2;162;9;aus2;jemmeteeß;unsafe
2;162;12;aus2;klauſẜi;safe
2;162;12;aus2;Turreeß;unsafe
2;162;14;aus2;Widdetais;unsafe
2;162;15;aus2;Aisbilldaͤtais;unsafe
2;162;20;aus2;Dwehſẜelees;unsafe
2;162;25;aus2;Pehteris;unsafe
2;162;28;aus2;Mahʒetais;unsafe
2;162;31;aus2;leetʒees;unsafe
2;163;1;aus2;attwillteeß;unsafe
2;163;15;aus2;laſẜijis;safe
2;163;15;aus2;Arraiß;unsafe
2;163;15;aus2;laſẜijis;unsafe
2;163;17;aus2;Mahʒetais;unsafe
2;163;18;aus2;ohtris;unsafe
2;163;26;aus2;ẜatʒijuẜchi;safe
2;163;27;aus2;ißdſinnuẜchi;safe
2;163;28;aus2;darrijuẜchi;safe
2;163;29;aus2;paſinnis;unsafe
2;164;6;aus2;braͤhkuẜchi;safe
2;164;16;aus2;ſkaitijuẜchi;safe
2;164;16;aus2;ſtahwehjuẜchi;safe
2;164;17;aus2;ick⸗kattris;unsafe
2;164;17;aus2;ick⸗katttris;unsafe
2;164;18;aus2;runnajis;safe
2;164;18;aus2;runnajis;unsafe
2;164;19;aus2;Ļaudis;unsafe
2;164;25;aus2;nopellniteeß;unsafe
2;164;27;aus2;raxtijuẜchi;safe
2;164;28;aus2;juẜchi;safe
2;164;28;aus2;ißdſinnuẜchi;safe
2;165;2;aus2;attkahpuẜchi;safe
2;165;2;aus2;mahʒijuẜchi;safe
2;165;3;aus2;mahʒijis;safe
2;165;3;aus2;mahʒijis;unsafe
2;165;4;aus2;apleeʒenajis;safe
2;165;4;aus2;apleeʒenajis;unsafe
2;165;4;aus2;teiʒeteeß;unsafe
2;165;9;aus2;mahʒijis;safe
2;165;9;aus2;mahʒijuẜchi;safe
2;165;9;aus2;mahʒijis;unsafe
2;165;10;aus2;klauſẜi;safe
2;165;10;aus2;palldeeß;unsafe
2;165;13;aus2;mahʒais;unsafe
2;165;14;aus2;lickteeß;unsafe
2;165;14;aus2;peewillteeß;unsafe
2;165;18;aus2;Burrwis;unsafe
2;165;18;aus2;Ļaudis;unsafe
2;165;25;aus2;Auſẜis;unsafe
2;165;27;aus2;ẜarrghajeeß;safe
2;165;27;aus2;ẜarrghajeeß;unsafe
